충전소위치상세,설치시도명,위도,경도
"충청남도 당진시 대호만로 30-17 (채운동, 대동다:숲아파트) 101동~109동,상가 101동 지하주차장",충청남도,36.89903215,126.6225802
"충청남도 당진시 대호만로 30-17 (채운동, 대동다:숲아파트) 101동~109동,상가 108동 지하주차장",충청남도,36.89903215,126.6225802
"충청남도 당진시 대호만로 30-17 (채운동, 대동다:숲아파트) 101동~109동,상가 108동 지하주차장",충청남도,36.89903215,126.6225802
"충청남도 당진시 대호만로 30-17 (채운동, 대동다:숲아파트) 101동~109동,상가 103동 지하주차장",충청남도,36.89903215,126.6225802
"충청남도 당진시 대호만로 30-17 (채운동, 대동다:숲아파트) 101동~109동,상가 103동 지하주차장",충청남도,36.89903215,126.6225802
"충청남도 당진시 합덕읍 중방로 7 , 주차장 내(소소리 63-4)",충청남도,36.81303851,126.7654804
"충청남도 당진시 시청1로 1 , 후문 앞 우측(수청동 1002)",충청남도,36.88973998,126.6459689
충청남도 당진시 송악읍 부곡공단4길 53-13,충청남도,36.96172088,126.7754725
충청남도 당진시 석문면 대호만로 1543,충청남도,37.00242953,126.5529715
충청남도 당진시 틀모시로 830,충청남도,36.90714886,126.6910993
충청남도 당진시 무수동2길 25-21,충청남도,36.89014153,126.6380783
충청남도 당진시 무수동2길 25-21,충청남도,36.89014153,126.6380783
충청남도 당진시 정안로 20,충청남도,36.90577309,126.6462584
충청남도 당진시 반촌로 5-15 약국옆주차장,충청남도,36.90440975,126.6843243
충청남도 금산군 군북면 대암길 34-30,충청남도,36.15485393,127.4975406
충청남도 금산군 군북면 어필각로 300,충청남도,36.15260674,127.4978775
충청남도 금산군 금산읍 군청길 13,충청남도,36.10888851,127.4880058
충청남도 금산군 금성면 금산로 1665 금산컨벤션센터,충청남도,36.12152518,127.4963527
충청남도 금산군 군북면 산꽃로 17 군북면행정복지센터,충청남도,36.16894568,127.5277101
충청남도 금산군 금산읍 비호로 69 금산읍행정복지센터,충청남도,36.10716439,127.4909004
충청남도 금산군 금성면 진산로 372 금성면사무소,충청남도,36.13081789,127.4537608
충청남도 금산군 남이면 휴양림로 299 남이면사무소,충청남도,36.0454103,127.4367043
충청남도 금산군 남일면 봉황로 84 남일면사무소,충청남도,36.04285546,127.5044163
주차장,충청남도,36.29561258,127.1412686
주차장,충청남도,36.10195162,127.1059974
주차장,충청남도,36.18767819,127.0978459
주차장,충청남도,36.13854575,127.2326517
주차장,충청남도,36.15725963,127.2464827
주차장,충청남도,36.12587862,127.0956274
주차장,충청남도,36.19006151,127.0971952
주차장,충청남도,36.17376883,127.0632243
주차장,충청남도,36.21201358,127.0895356
충청남도 서산시 음암면 운암로 698 옥외주차장,충청남도,36.80217348,126.5506555
충청남도 서산시 읍내2로 26,충청남도,36.77947064,126.4505428
"충청남도 서산시 관아문길 1, 수도과 주차장 정면(읍내동 472-1)",충청남도,36.78396414,126.4495025
충청남도 서산시 지곡면 화천리 1301-17 (화천리 1301-71),충청남도,36.860931,126.434882
충청남도 서산시 남부순환로 982 (석남동) 서산 석남동행정복지센터,충청남도,36.76384813,126.4534677
충청남도 서산시 부춘공원2로 26 (읍내동) 서산시립도서관,충청남도,36.78833146,126.4492382
충청남도 서산시 인지면 무학로 1677 인지면사무소,충청남도,36.753152,126.425324
충청남도 서산시 관아문길 1 (읍내동) 서산시청,충청남도,36.78396414,126.4495025
충청남도 서산시 부석면 취평2길 26-13,충청남도,36.71528977,126.3933308
충청남도 서산시 지곡면 화천1로 76,충청남도,36.86352247,126.4369016
충청남도 서산시 문화로 54 (읍내동),충청남도,36.78619117,126.4486172
충청남도 서산시 소탐1로 97 옥외주차장,충청남도,36.75693483,126.4942221
충청남도 서산시 대산읍 대죽1로 165 기숙사동 103동 뒤편,충청남도,37.00310028,126.4124606
충청남도 서산시 남부순환로 20-8 지상주차장,충청남도,36.75368057,126.494351
충청남도 서산시 남부순환로 20-8 지상주차장,충청남도,36.75368057,126.494351
충청남도 서산시 율지19길 27 외부주차장,충청남도,36.777364,126.465689
충청남도 서산시 율지19길 27 외부주차장,충청남도,36.777364,126.465689
충청남도 서산시 호수공원14로 6 외부주차장,충청남도,36.77288563,126.445164
충청남도 서산시 해미면 남문2로 109,충청남도,36.7140504,126.5445432
충청남도 서산시 부석면 천수만로 655-73 외부주차장,충청남도,36.62951253,126.378358
충청남도 서산시 부석면 천수만로 655-73 외부주차장,충청남도,36.62951253,126.378358
충청남도 서산시 대산읍 구진천로 10-9 외부주차장,충청남도,36.9378548,126.4346265
충청남도 서산시 대산읍 구진천로 10-9 외부주차장,충청남도,36.9378548,126.4346265
충청남도 서산시 해미면 남문2로 143 외부주차장,충청남도,36.71355717,126.5503842
충청남도 서산시 해미면 남문2로 143 외부주차장,충청남도,36.71355717,126.5503842
충청남도 서산시 대산읍 충의로 1975 외부주차장,충청남도,36.93991489,126.430512
충청남도 서산시 대산읍 충의로 1975 외부주차장,충청남도,36.93991489,126.430512
충청남도 서산시 음암면 운암로 698 옥외주차장,충청남도,36.80217348,126.5506555
주차장,충청남도,36.18854077,127.0965752
주차장,충청남도,36.19238927,127.1815881
주차장,충청남도,36.19339251,127.0876644
주차장,충청남도,36.13694929,127.1484573
버스정류장,충청남도,36.15737531,127.0155316
주차장,충청남도,36.15807791,127.0179633
주차장,충청남도,36.19203194,127.0897619
주차장,충청남도,36.16526364,127.1060025
주차장,충청남도,36.19607621,127.1035668
주차장,충청남도,36.13432002,127.1014325
주차장,충청남도,36.20821054,127.1954715
주차장,충청남도,36.19539617,127.0872159
주차장,충청남도,36.17731324,127.1034265
주차장,충청남도,36.19808316,127.1077334
주차장,충청남도,36.18596038,127.0991767
주차장,충청남도,36.1875589,127.0982549
주차장,충청남도,36.21387361,127.1417977
주차장,충청남도,36.1987304,127.0838054
주차장,충청남도,36.18268469,127.1031179
경기도 화성시 향남읍 향남로 470,경기도,37.13754375,126.9242565
경기도 화성시 향남읍 향남로 470,경기도,37.13754375,126.9242565
경기도 화성시 만년로 925,경기도,37.19324129,127.0049351
경기도 화성시 노작로 177 지하 5층 주차장,경기도,37.20398846,127.0735538
경기도 화성시 노작로 177 지하 5층 주차장,경기도,37.20398846,127.0735538
경기도 화성시 노작로 177 지하 5층 주차장,경기도,37.20398846,127.0735538
경기도 화성시 큰재봉길 16,경기도,37.2177759,127.0799909
경기도 화성시 큰재봉길 16,경기도,37.2177759,127.0799909
경기도 화성시 우정읍 바수게길 5,경기도,37.110684,126.8034247
경기도 화성시 정남면 정남동로 43 (덕절리 472-1),경기도,37.13938542,127.0331574
경기도 화성시 팔탄면 버들로1597번길 14-8,경기도,37.1152112,126.8766808
경기도 화성시 팔탄면 버들로1597번길 14-8,경기도,37.1152112,126.8766808
경기도 화성시 동탄지성로 394 102동 지하 1층,경기도,37.22836432,127.0473541
경기도 화성시 동탄지성로 394 105동 지하1층,경기도,37.22811645,127.0485392
경기도 화성시 동탄지성로 394 108동 지하1층,경기도,37.22775975,127.0471886
시설 내,경기도,37.4396932,126.786408
시설 내,경기도,37.3804216,126.8040627
시설 내,경기도,37.436872,126.8328847
시설 내,경기도,37.365537,126.7322517
시설 내,경기도,37.3576085,126.7264475
시설 내,경기도,37.3887083,126.7395071
시설 내,경기도,37.3510397,126.7289512
시설 내,경기도,37.3402613,126.7439841
시설 내,경기도,37.3452848,126.7478281
시설 내,경기도,37.3400136,126.7850215
시설 내,경기도,37.3846151,126.8573397
외부 주차장,충청북도,37.1423157,128.200392
"실내체육관 1층 6대, 나노센터 지하2층 2대",경기도,37.29503539,126.9748767
주차장,경기도,37.29501532,127.0334241
주차장,경기도,37.29793213,126.9963187
주차장,경기도,37.25874091,126.9722644
지하주차장,경기도,37.2994074,126.9716532
3층 주차장 I-4 구역,경기도,37.2963665,127.0469542
주차장,경기도,37.28585731,127.0592034
충청남도 당진시 우강면 송산리 108,충청남도,36.81956973,126.7865181
충청남도 보령시 청라면 원모루길 219,충청남도,36.39044649,126.6732893
외부 주차장,경기도,37.74753593,127.0716828
지상5층 주차장,경기도,37.75216372,127.0710019
본관6층 F구역,경기도,37.74318503,127.102314
1층 주차장,경기도,37.737785,127.080896
지하2층,경기도,37.73869037,127.035707
신관,경기도,37.73806387,127.0338356
주차장,경기도,37.75127433,127.1191853
주차장,경기도,37.74097899,127.0198411
주차장,경기도,37.70589082,127.0375995
주차장,경기도,37.6917781,127.0554565
1층 주차장 벨로드롬경기장 앞,경기도,37.76001299,127.0279671
f동 지하1층,경기도,37.73810582,127.0860093
주차장,경기도,37.75059668,127.038647
주차장,경기도,37.760116,127.0323068
주차장,경기도,37.73115334,127.0868181
주차장,경기도,37.739744,127.0900003
주차장,경기도,37.731536,127.056784
주차장,경기도,37.74366213,127.0579233
주차장,경기도,37.746447,127.0476184
주차장,경기도,37.740776,127.042791
주차장,경기도,37.732717,127.048907
주차장,경기도,37.750316,127.058157
주차장,경기도,37.726407,127.054263
주차장,경기도,37.711974,127.048752
충청남도 당진시 신평면 삽교천길 90-3 (운정리),충청남도,36.88703146,126.8249558
주유소출구,서울특별시,37.47535254,127.1322895
주유소출구,서울특별시,37.47583764,127.1236395
건물 내부,서울특별시,37.5002483,127.0958777
야외주차장,서울특별시,37.51619977,127.0759403
건물 내부,서울특별시,37.507036,127.11334
야외주차장,서울특별시,37.49983354,127.1425921
지상1층,서울특별시,37.51592627,127.099604
주차장,서울특별시,37.51638252,127.105461
주차장,서울특별시,37.51748354,127.1034468
주차장,서울특별시,37.51442618,127.100604
지하1층,서울특별시,37.4827956,127.1179932
지하1층,서울특별시,37.48647009,127.1265244
주차장,서울특별시,37.48408107,127.1226807
주차장,서울특별시,37.49509524,127.1224273
주차장,서울특별시,37.50746595,127.109609
"지하3, 4층",서울특별시,37.49466204,127.1298538
의회동주차장,충청북도,36.99131739,127.9252104
외부주차장,서울특별시,37.51068203,127.0759347
외부주차장,서울특별시,37.5135636,127.1138611
"지하 주차장 2,3,4층",서울특별시,37.5137525,127.104454
외부주차장,서울특별시,37.4942782,127.1562452
외부주차장,서울특별시,37.492231,127.150322
외부주차장,서울특별시,37.500247,127.154837
외부주차장,서울특별시,37.5223926,127.102983
외부주차장,서울특별시,37.5137525,127.1044541
지상주차장,서울특별시,37.5153507,127.1093122
외부 주차장,충청북도,37.13930026,128.206638
외부 주차장,충청북도,37.00094624,128.1685713
외부 주차장,충청북도,37.01083356,128.1811895
외부 주차장,충청북도,36.93363766,128.1807243
외부 주차장,충청북도,36.934616,128.185277
외부 주차장,충청북도,37.06182472,128.1684117
외부 주차장,충청북도,36.912033,128.1643992
외부 주차장,충청북도,37.12837917,128.2232493
외부 주차장,충청북도,37.13284845,128.121547
외부 주차장,충청북도,36.88549786,128.081865
외부 주차장,충청북도,37.13777036,128.025817
외부 주차장,충청북도,37.13301301,128.1914992
외부 주차장,충청북도,37.1849384,128.2609172
외부 주차장,충청북도,37.13282617,128.2017954
농수산물도매시장 지하주차장,서울특별시,37.49646652,127.1134552
친환경농산물집배송센터 지상주차장,서울특별시,37.49646652,127.1134552
가락몰관리업무동 지하3층 S13,서울특별시,37.49646652,127.1134552
가락몰판매동 지하3층 I07,서울특별시,37.49646652,127.1134552
지하3층 주차장 3A 구역,서울특별시,37.487056,127.1183074
지하4층 C8,서울특별시,37.49176258,127.1178672
서울특별시 노원구 공릉로 232 어학교육관,서울특별시,37.6324657,127.078607
서울특별시 노원구 공릉로 232 어학교육관,서울특별시,37.6324657,127.078607
서울특별시 노원구 공릉로 232 어학교육관,서울특별시,37.6324657,127.078607
서울특별시 노원구 중계로8길 103,서울특별시,37.64809209,127.0846137
서울특별시 노원구 중계로8길 103,서울특별시,37.64809209,127.0846137
서울특별시 노원구 노원로 440 지하3층 기둥B3,서울특별시,37.656025,127.067609
서울특별시 노원구 마들로3길 15,서울특별시,37.62650774,127.0619783
충청남도 당진시 서부로 139 지상주차장(채운동 239 당진2동주민센터),충청남도,36.88990619,126.6260983
충청남도 당진시 천변2길 123,충청남도,36.88667,126.6402844
충청남도 당진시 석문면 왜목길 26,충청남도,37.04443421,126.5261293
충청남도 당진시 동부1로 15 (대덕동 376-1),충청남도,36.88510854,126.6484582
충청남도 당진시 동부1로 15 (대덕동 376-1),충청남도,36.88510854,126.6484582
충청남도 당진시 신평면 삽교천길 90-3 (운정리),충청남도,36.88703146,126.8249558
충청남도 당진시 우강면 송산리 108,충청남도,36.81956973,126.7865181
충청남도 당진시 밤절로 2-22,충청남도,36.90098634,126.635478
"충청남도 당진시 합덕읍 중방로 7 , 주차장 내(소소리 63-4)",충청남도,36.81303851,126.7654804
"충청남도 당진시 시청1로 1 , 후문 앞 우측(수청동 1002)",충청남도,36.88973998,126.6459689
충청남도 당진시 송악읍 부곡공단4길 53-13,충청남도,36.96172088,126.7754725
충청남도 당진시 석문면 대호만로 1543,충청남도,37.00242953,126.5529715
충청남도 당진시 틀모시로 830,충청남도,36.90714886,126.6910993
충청남도 당진시 무수동2길 25-21,충청남도,36.89014153,126.6380783
충청남도 당진시 무수동2길 25-21,충청남도,36.89014153,126.6380783
충청남도 당진시 정안로 20,충청남도,36.90577309,126.6462584
충청남도 당진시 반촌로 5-15 약국옆주차장,충청남도,36.90440975,126.6843243
"서울특별시 노원구 노원로 428 (상계동, 상계2차중앙하이츠아파트) 201동~209동 중앙하이트",서울특별시,37.65452844,127.0683522
"서울특별시 노원구 월계로 372 (월계동, 월계사슴1단지아파트) (월계동 321)",서울특별시,37.62924793,127.059665
"서울특별시 노원구 월계로 372 (월계동, 월계사슴1단지아파트) (월계동 321)",서울특별시,37.62924793,127.059665
서울특별시 노원구 덕릉로60길 185 (월계동 초안아파트) 101동~103동 상가,서울특별시,37.63301011,127.0440294
"서울특별시 노원구 노해로 437 (상계동, 노원구청)  지하1층",서울특별시,37.65458133,127.0569837
"서울특별시 노원구 노해로 437 (상계동, 노원구청)  지하1층",서울특별시,37.65458133,127.0569837
서울특별시 노원구 한글비석로 487,서울특별시,37.664592,127.063856
서울특별시 노원구 광운로 20 80주년 기념관 지하3층 44(월계동 447-1 80주년 기념관 지하3층 44),서울특별시,37.6194319,127.059895
서울특별시 노원구 광운로20 주차장,서울특별시,37.6194319,127.059895
서울특별시 노원구 광운로20 주차장,서울특별시,37.6194319,127.059895
서울특별시 노원구 광운로20 주차장,서울특별시,37.6194319,127.059895
서울특별시 노원구 광운로20 주차장,서울특별시,37.6194319,127.059895
서울특별시 노원구 광운로20 주차장,서울특별시,37.6194319,127.059895
서울특별시 노원구 동일로174길 27,서울특별시,37.620174,127.0769385
서울특별시 노원구 동일로174길 27,서울특별시,37.620174,127.0769385
서울특별시 노원구 동일로174길 27,서울특별시,37.620174,127.0769385
서울특별시 노원구 동일로174길 27,서울특별시,37.620174,127.0769385
"서울특별시 노원구 노원로 440 (상계동, 순복음교회) 순복음교회",서울특별시,37.65591286,127.067456
서울특별시 노원구 공릉동 26-21,서울특별시,37.64335827,127.1088514
서울특별시 노원구 공릉동 26-21,서울특별시,37.64335827,127.1088514
서울특별시 노원구 노원로 440 지하3층 기둥B3,서울특별시,37.656016,127.067642
서울특별시 노원구 마들로3길 15,서울특별시,37.626567,127.061995
서울특별시 노원구 마들로3길 15,서울특별시,37.626567,127.061995
서울특별시 노원구 마들로3길 15,서울특별시,37.626567,127.061995
서울특별시 노원구 노원로 3 우토파크프라자,서울특별시,37.622103,127.086597
충청남도 당진시 신평로 834 지상주차장(금천리 458),충청남도,36.8853299,126.7735785
서울특별시 노원구 동일로 1107  주차장,서울특별시,37.628607,127.070966
서울특별시 노원구 마들로3길 15  본관3층 B구역,서울특별시,37.626678,127.0597204
서울특별시 노원구 노원로 530  주차장,서울특별시,37.661451,127.060241
서울특별시 노원구 한글비석로 434  주차장,서울특별시,37.663132,127.0671703
서울특별시 노원구 동일로227길 97  주차장,서울특별시,37.666822,127.051527
서울특별시 노원구 석계로 59  주차장,서울특별시,37.620097,127.062914
서울특별시 노원구 월계로 378  지하주차장,서울특별시,37.631559,127.061525
서울특별시 노원구 덕릉로82길 50  주차장,서울특별시,37.658966,127.078012
서울특별시 노원구 한글비석로 160(노원구 하계동 21),서울특별시,37.64199556,127.0774368
서울특별시 노원구 한글비석로 160(노원구 하계동 21),서울특별시,37.64199556,127.0774368
서울특별시 노원구 한글비석로 160(노원구 하계동 21),서울특별시,37.64199556,127.0774368
서울특별시 노원구 덕릉로60길 185 (월계동 초안아파트) 101동~103동 상가,서울특별시,37.63301011,127.0440294
서울특별시 노원구 상계로 193-14 (상계동 상계대림아파트) 101동~103동  105동~106동,서울특별시,37.66216156,127.0743071
서울특별시 노원구 상계로 193-14 (상계동 상계대림아파트) 101동~103동  105동~106동,서울특별시,37.66216156,127.0743071
"서울특별시 노원구 노해로 437 (상계동, 노원구청)",서울특별시,37.65458133,127.0569837
"서울특별시 노원구 노해로 437 (상계동, 노원구청)",서울특별시,37.65458133,127.0569837
서울특별시 노원구 노원길 130,서울특별시,37.6351988,127.0873634
서울특별시 노원구 마들로3길 15  본관3층 B구역,서울특별시,37.626669,127.061866
서울특별시 노원구 한글비석로1길 8 주차장,서울특별시,37.638265,127.071067
서울특별시 노원구 한글비석로1길 8 주차장,서울특별시,37.638265,127.071067
서울특별시 노원구 상계동 701-1 지상 주차장 입구 우측,서울특별시,37.654282,127.056572
"서울특별시 노원구 노원로 428 (상계동, 상계2차중앙하이츠아파트) 201동~209동 중앙하이트",서울특별시,37.65452844,127.0683522
"서울특별시 노원구 노원로 428 (상계동, 상계2차중앙하이츠아파트) 201동~209동 중앙하이트",서울특별시,37.65452844,127.0683522
서울특별시 노원구 노원로 330  옥상 매장 앞,서울특별시,37.6466665,127.070946
서울특별시 노원구 동일로204가길 12  5층 출구앞,서울특별시,37.639993,127.068629
서울특별시 노원구 하계동 251-8,서울특별시,37.63840479,127.0737532
서울특별시 노원구 하계동 251-8,서울특별시,37.63840479,127.0737532
서울특별시 노원구 덕릉로 450 (상계동 770-2),서울특별시,37.64456148,127.0588524
서울특별시 노원구 상계2동 373-13,서울특별시,37.656834,127.067565
서울특별시 노원구 노원로75,서울특별시,37.62881598,127.082647
서울특별시 노원구 노원로75,서울특별시,37.62881598,127.082647
서울특별시 노원구 상계동 65-40,서울특별시,37.668026,127.076911
서울특별시 노원구 상계동 65-40,서울특별시,37.668026,127.076911
지상1층,경기도,37.2576833,126.9718996
지상1층 공용차주차장,경기도,37.25960002,127.0465076
지상1층,경기도,37.28335677,127.0719168
지상1층,경기도,37.28525552,127.014326
지상1층 전광판 옆,경기도,37.26345494,127.0286437
지상1층,경기도,37.29279902,127.0142597
지상1층 주차장,경기도,37.27765152,127.0295962
지상1층 주차장,경기도,37.2579076,126.9692391
지하2층 입구쪽,경기도,37.2533148,127.0739442
주차장 입구 좌측,경기도,37.2935561,127.0378038
센터 정면 주차장,경기도,37.2736314,127.0350112
주차장 입구 좌측,경기도,37.2388149,127.0516229
지하2층,경기도,37.3023541,127.0094346
지하 1층 45번기둥,경기도,37.2518163,127.0726037
지상 1층 43기둥옆,경기도,37.2700194,127.0636151
지상 3층,경기도,37.2744453,126.9559247
지상주차장,경기도,37.28300286,126.9672677
지상 4층,경기도,37.2460587,127.0485956
미림관 입구쪽,경기도,37.25270508,126.9633077
운동장 뒤편,경기도,37.27466698,127.00962
건물 왼쪽,경기도,37.2956283,126.9996174
정면,경기도,37.30807779,126.996088
지하주차장,경기도,37.29156731,127.0504699
지상주차장,경기도,37.2961288,126.9824075
지하2층 주차장 좌측,경기도,37.2502201,127.0346879
더함파크 주차장 입구 좌측,경기도,37.27419053,126.9839488
의회 건물 맞은편,경기도,37.27466698,127.00962
사우나 1층 주차장,경기도,37.3570024,127.168829
외부 주차장,경기도,37.83215772,127.0733189
외부 주차장,경기도,37.7923308,126.9872751
외부 주차장,경기도,37.82147737,127.080875
축구장 주차장,경기도,37.89483848,127.0106187
외부 주차장,경기도,37.82189676,127.0985935
외부 주차장,경기도,37.84122707,127.1029794
지상1층 귀빈주차장,경기도,37.3095764,126.9864865
지상1층 공중화장실쪽,경기도,37.28589753,126.990347
지하1층 C12구역,경기도,37.28262879,126.9701447
지하1층 A01구역,경기도,37.2627661,127.0301315
지하5층 503구역,경기도,37.2527036,127.0716535
지하1층 A01구역,경기도,37.30338127,127.0096236
지상1층 출입구 우측,경기도,37.28259139,127.018985
충청남도 보령시 주교면 서해안고속도로 200,충청남도,36.37437847,126.5583528
이마트 성수점,서울특별시,37.53993004,127.0534927
시설 내,경기도,37.4419707,126.7905977
시설 내,경기도,37.4404163,126.7848708
이마트 성수점(지상5층 주차장),서울특별시,37.53993004,127.0534927
이마트 성수점(지상5층 주차장),서울특별시,37.53993004,127.0534927
이마트 성수점(지상5층 주차장),서울특별시,37.53993004,127.0534927
이마트 성수점(지상5층 주차장),서울특별시,37.53993004,127.0534927
이마트 성수점(지상5층 주차장),서울특별시,37.53993004,127.0534927
이마트 성수점(지상5층 주차장),서울특별시,37.53993004,127.0534927
한양대학교,서울특별시,37.55827664,127.0482318
한양대학교,서울특별시,37.55827664,127.0482318
기아 성동 서비스센터,서울특별시,37.54494507,127.0642056
기아 성동 서비스센터,서울특별시,37.54494507,127.0642056
어울림더리버,서울특별시,37.54185092,127.0178872
옥수극동그린아파트,서울특별시,37.54161761,127.0098126
옥수극동그린아파트,서울특별시,37.54161761,127.0098126
옥수극동그린아파트,서울특별시,37.54161761,127.0098126
(주)비트플러스,서울특별시,37.56144094,127.038396
(주)비트플러스,서울특별시,37.56144094,127.038396
(주)비트플러스,서울특별시,37.56144094,127.038396
(주)비트플러스,서울특별시,37.56144094,127.038396
에이스하이앤드타워,서울특별시,37.54013033,127.0567878
서울숲코오롱2차디지털타워,서울특별시,37.54157349,127.0534396
서울 새활용플라자,서울특별시,37.55868677,127.0578522
서울 새활용플라자,서울특별시,37.55868677,127.0578522
(주)비트플러스,서울특별시,37.56144094,127.038396
군자동주유소,서울특별시,37.56053364,127.0683025
군자동주유소,서울특별시,37.56053364,127.0683025
이마트 성수점,서울특별시,37.53993004,127.0534927
서울시 성동소방서,서울특별시,37.553821,127.039611
서울시 성동소방서,서울특별시,37.553821,127.039611
서울시 성동소방서,서울특별시,37.553821,127.039611
서울시 성수1가2동 주민센터,서울특별시,37.546283,127.044424
서울특별시 중랑구 상봉로 118,서울특별시,37.596438,127.0935903
서울특별시 중랑구 상봉로 118,서울특별시,37.596438,127.0935903
서울특별시 중랑구 상봉로 118,서울특별시,37.596438,127.0935903
"서울특별시 중랑구 중랑천로 20 (면목동, 면목한신아파트) 한신아파트",서울특별시,37.58648131,127.0758033
"서울특별시 중랑구 중랑천로 20 (면목동, 면목한신아파트) 한신아파트",서울특별시,37.58648131,127.0758033
"서울특별시 중랑구 중랑천로 20 (면목동, 면목한신아파트) 한신아파트",서울특별시,37.58648131,127.0758033
"서울특별시 중랑구 중랑천로 20 (면목동, 면목한신아파트) 한신아파트",서울특별시,37.58648131,127.0758033
"서울특별시 중랑구 중랑천로 20 (면목동, 면목한신아파트) 한신아파트",서울특별시,37.58648131,127.0758033
"서울특별시 중랑구 양원역로 18 (망우동, 금호어울림아파트)",서울특별시,37.6022258,127.1091554
"서울특별시 중랑구 용마산로 290 (면목동, 용마산금호어울림아파트)",서울특별시,37.5774856,127.0913769
"서울특별시 중랑구 용마산로 290 (면목동, 용마산금호어울림아파트)",서울특별시,37.5774856,127.0913769
"서울특별시 중랑구 신내로19길 42 (신내동, 신내6단지신내아파트) 신내6단지 아파트",서울특별시,37.61410212,127.0910356
"서울특별시 중랑구 신내로19길 42 (신내동, 신내6단지신내아파트) 신내6단지 아파트",서울특별시,37.61410212,127.0910356
"서울특별시 중랑구 동일로129길 35 (중화동, 태능에셈빌)",서울특별시,37.5991759,127.0774943
서울특별시 중랑구 봉화산로 165 (상봉동) (상봉동 481),서울특별시,37.60539088,127.0916637
서울특별시 중랑구 망우로 229 (중화2동 207-22),서울특별시,37.5947009,127.0779097
서울특별시 중랑구 동일로101길 20-15,서울특별시,37.5896952,127.0789996
서울특별시 중랑구 면목로 246,서울특별시,37.5746612,127.0855957
서울특별시 중랑구 동일로 619,서울특별시,37.5857452,127.0794819
서울특별시 중랑구 상봉중앙로 1길 6,서울특별시,37.5998105,127.0871498
서울특별시 중랑구 봉화산로 179,서울특별시,37.6063046,127.0931523
서울특별시 중랑구 상봉로 118,서울특별시,37.596438,127.0935903
서울특별시 중랑구 신내로 183,서울특별시,37.6153417,127.0948707
서울특별시 중랑구 망우본동 353-1,서울특별시,37.6028484,127.1020211
서울특별시 중랑구 상봉로 118,서울특별시,37.596438,127.0935903
주차장 내부,서울특별시,37.62857969,126.9197276
주차장 내부,서울특별시,37.62618983,126.9288477
주차장 내부,서울특별시,37.62301523,126.9248421
주차장 내부(현대차 이외 고객 이용 불가),서울특별시,37.60556918,126.9338149
주차장,서울특별시,37.60217556,126.9293379
주차장,서울특별시,37.60461972,126.9053566
주차장,서울특별시,37.63421646,126.914463
주차장,서울특별시,37.6328793,126.9183146
아산시청 주차장,충청남도,36.7898211,127.001359
아산시청 주차장,충청남도,36.790482,127.004203
"서울특별시 중랑구 사가정로 332 , 지상주차장 4층 406구역(면목동 168-2)",서울특별시,37.58118765,127.0803807
서울특별시 중랑구 망우로 353,서울특별시,37.5983233,127.091431
서울특별시 중랑구 신내로 201,서울특별시,37.6157539,127.0937534
서울특별시 중랑구 용마산로 250-12,서울특별시,37.5733026,127.0891138
"서울특별시 중랑구 신내로 156 , 입구 좌측 주차장(신내동 316)",서울특별시,37.613036,127.0984134
서울특별시 중랑구 동일로 862,서울특별시,37.6074439,127.0792372
서울특별시 중랑구 면목동 1081-1,서울특별시,37.5810218,127.0935553
서울특별시 중랑구 망우로 399 (중랑구 망우동 489-26),서울특별시,37.5992526,127.0965028
서울특별시 중랑구 묵동 29,서울특별시,37.6188035,127.0869244
서울특별시 중랑구 묵동 29,서울특별시,37.6188035,127.0869244
서울특별시 중랑구 중랑역로3길 28,서울특별시,37.595,127.0747885
서울특별시 중랑구 동일로134길 17,서울특별시,37.6011323,127.0806479
서울특별시 중랑구 봉우재로 93-5,서울특별시,37.5923863,127.0832478
서울특별시 중랑구 동일로157길 29,서울특별시,37.6095801,127.0759897
서울특별시 중랑구 면목로 298,서울특별시,37.5789724,127.0869514
서울특별시 중랑구 망우로67길 10,서울특별시,37.60056074,127.1014872
충청남도 보령시 대청로 167 지상주차장,충청남도,36.3561231,126.6113423
충청남도 보령시 성주면 심원계곡로 6-7 지상주차장,충청남도,36.3360942,126.6513689
"충청남도 보령시 명천중앙길 20 (명천동, 정은빌딩) 주차장",충청남도,36.3440577,126.601188
지하주차장 5층 503구역,경기도,37.247516,127.105058
휴게소 주차장(남북대로 2616),경기도,37.14060368,127.2056286
계룡시청 주차장,충청남도,36.2742292,127.248827
주차장 내부,서울특별시,37.63432394,126.9304658
충청남도 보령시 중앙로 142-16 지상주차장,충청남도,36.3532507,126.5897679
충청남도 보령시 대천로35 주차장(대천동 170-1),충청남도,36.351849,126.5970914
"충청남도 보령시   성주산로 77 , 후문 왼편(명천동 269-4)",충청남도,36.3326108,126.6121563
충청남도 보령시 주교면 서해안고속도로 199 (주교리),충청남도,36.37303159,126.5557795
충청남도 보령시 주교면 서해안고속도로 200 (주교리),충청남도,36.37437847,126.5583528
충청남도 보령시 주교면 울계큰길 396,충청남도,36.3908447,126.5694441
충청남도 보령시 신흑동 1437-3,충청남도,36.3061878,126.5195841
"충청남도 보령시 신흑동 2279, 입구 우측 안쪽",충청남도,36.3155199,126.5107767
"충청남도 보령시 웅천읍 독산리 784-2, 입구 좌측",충청남도,36.23866862,126.5310164
충청남도 보령시 주포면 보령읍성길 38-1,충청남도,36.41555961,126.5869616
충청남도 보령시 궁촌동 43-2,충청남도,36.3432699,126.5968644
